22 11951 60278
16 4115 0.2076 0.0772016
1 4116 0.239896 0.115663
16 4116 0.233646 0.0834386
1 4117 -0.260172 0.125019
16 4117 -0.19558 0.103189
1 4118 -0.258089 0.127098
16 4118 -0.194538 0.105268
16 64 -0.0507686 0.106308
16 65 -0.0445177 0.109426
16 123 0.235729 0.10111
16 3057 0.277402 0.127098
16 1348 -0.0382668 0.134374
16 3061 0.281569 0.137493
1 4119 -0.0809811 0.186349
16 4119 -0.0403505 0.146848
1 4120 0.281569 0.186349
16 4120 0.270109 0.146848
1 4121 -0.0830647 0.199863
16 4121 -0.0434759 0.158283
16 3063 -0.0455595 0.160362
16 3065 0.108628 0.159322
1 4122 0.427422 0.2061
16 4122 0.399293 0.165559
16 4049 0.341994 0.169717
16 3069 -0.059103 0.170757
16 4063 -0.0497268 0.170757
16 3712 -0.0455595 0.188428
16 3074 -0.0122216 0.198823
16 3077 0.118421 0.208386
16 3078 0.0252836 -0.254399
1 4123 -0.0115965 -0.285584
16 4123 0.0179909 -0.253359
1 4124 -0.0140968 -0.283089
16 4124 0.0159073 -0.25128
16 3079 0.0252836 -0.250241
1 4125 -0.0240982 -0.274357
16 4125 0.00757279 -0.244004
16 76 0.0377853 -0.244004
1 4080 0.0109066 -0.265625
16 2948 0.00340555 -0.223214
1 4126 0.152176 -0.154607
16 4126 0.157177 -0.14338
1 4127 0.140924 -0.149617
16 4127 0.145092 -0.141093
16 689 0.188848 -0.139014
1 4128 -0.0165972 -0.115937
16 4128 0.0146571 -0.11469
16 3086 0.138424 -0.1097
1 4129 0.219685 -0.107206
16 4129 0.211768 -0.107829
1 4083 0.238438 -0.107206
16 3088 0.228437 -0.102216
16 3090 0.215935 -0.0995133
16 3713 0.205933 -0.0947315
16 2713 0.206558 -0.0901578
1 4130 0.155927 -0.0760206
16 4130 0.17968 -0.0223824
1 1039 0.225936 -0.0548148
1 4086 0.222186 -0.05232
1 4131 0.135924 -0.0373512
16 4131 0.146134 -0.0413013
1 4132 0.140924 -0.0373512
16 4132 0.149676 -0.0423408
1 4133 0.130923 -0.033609
16 4133 0.140924 -0.0371433
16 3093 0.224236 -0.0409437
1 4134 0.127173 -0.0286194
16 4134 0.137799 -0.0309063
1 4134 0.127173 -0.0261246
1 4135 0.18468 -0.0248772
16 4135 0.18468 -0.0381828
1 2977 0.0546626 -0.0236298
1 4136 0.127173 -0.0236298
16 4136 0.138841 -0.0288273
1 2980 0.190931 -0.0223824
1 4137 0.0396606 -0.021135
16 4137 0.0627887 -0.0277878
16 3871 0.226353 -0.0257088
1 4138 0.0534124 -0.0136506
16 4138 0.0742486 -0.0194718
16 3106 0.135715 -0.0184323
16 3714 0.212184 -0.0186402
1 4139 0.202183 -0.00491879
16 4139 0.199683 -0.0186402
1 4094 -0.0303491 0.0175344
16 3111 0.0919594 0.00339717
16 4050 0.206558 0.00963417
16 3115 0.275318 0.0106737
1 3001 0.260941 0.028761
1 4097 -0.0403505 0.0300084
16 3118 0.0846667 0.0106737
1 4140 0.208434 0.0325032
16 4140 0.2076 0.0169107
1 4141 0.153426 0.0337506
16 4141 0.158427 0.0137922
16 3119 0.204475 0.0231477
1 4142 0.198432 0.0424824
16 4142 0.199266 0.0262662
1 4099 0.154676 0.0499668
1 22 0.39596 0.0499668
16 3121 0.345119 0.0304242
1 4100 0.0196578 0.0549563
1 4143 -0.0303491 0.0574512
16 4143 0.00236374 0.0408191
16 224 0.185722 0.0366611
16 3124 0.345953 0.0337506
16 3125 0.182597 0.0387401
1 4102 0.192182 0.059946
16 3715 0.327408 0.0356216
16 164 0.349286 0.0366611
1 4144 0.383458 0.0611933
16 4144 0.356579 0.0366611
16 98 0.320949 0.0374928
16 633 0.327408 0.0387401
1 4145 0.17843 0.0649355
16 4145 0.181555 0.0428981
16 3128 0.088834 0.0387401
1 4146 0.173429 0.066183
16 4146 0.177388 0.0439376
16 3129 0.3297 0.0399876
16 93 0.0982103 0.0428981
1 4145 0.17968 0.0674303
1 4147 0.17718 0.0686777
16 4147 0.180513 0.0460166
1 4148 0.18093 0.0699252
16 4148 0.182597 0.0449771
1 2756 0.367206 0.0724199
16 3020 0.122172 0.0449772
16 233 0.183639 0.0470561
16 49 0.345953 0.0487193
16 4065 0.164886 0.0532931
16 2305 0.234687 0.0553721
16 3785 0.25219 0.0562038
16 3138 0.358454 0.0611933
16 3139 0.0984186 0.0586985
1 4149 0.00215543 0.0911309
16 4149 0.0294508 0.0668066
1 4150 -0.0403505 0.0923783
16 4150 -0.00492893 0.0782411
16 110 0.151343 0.0647276
1 4151 -0.0278487 0.0948731
16 4151 0.00465574 0.0699252
16 3720 0.153426 0.0668066
16 3142 0.144675 0.066183
16 4051 0.236771 0.0688856
16 3143 0.033618 0.0720041
16 3034 -0.0184725 0.0844781
1 4111 -0.0491016 0.10111
1 4112 -0.0853566 0.102358
16 3786 -0.00805436 0.0855176
16 52 -0.0497268 0.0865571
16 3147 0.193432 0.0736673
1 4152 0.214685 0.104852
16 4152 0.211768 0.0720041
1 53 0.00590592 0.107347
1 4153 -0.0403505 0.108595
16 4153 -0.00701255 0.0896756
16 59 -0.0353497 0.0923783
16 3150 0.233437 0.0799043
16 3040 0.373248 0.0865571
16 3151 -0.0603532 0.0923783
1 4154 0.202183 0.114832
16 4154 0.200308 0.0823991
16 3721 0.233437 0.0836465
1 4155 -0.0541023 0.121068
16 4155 -0.0174306 0.100071
16 3722 0.238438 0.102358
1 437 0.17843 0.138532
16 3158 -0.0403505 0.116703
16 68 0.21906 0.113584
1 4156 0.433465 0.170964
16 4156 0.403461 0.134374
16 3163 -0.0247233 0.139572
1 4157 -0.0816061 0.178449
16 4157 -0.0424341 0.144769
1 4158 0.282194 0.185933
16 4158 0.270942 0.147264
16 3167 0.403461 0.149967
16 3170 -0.0351414 0.155164
16 3171 0.168012 0.161401
16 2309 -0.0340996 0.158283
1 4121 -0.0841065 0.199655
16 198 0.40096 0.15849
1 3063 -0.0866068 0.200902
16 586 0.143425 0.165975
16 583 -0.0486849 0.162441
1 4159 0.129673 0.204644
16 4159 0.141966 0.168678
1 4122 0.427214 0.205892
16 133 0.39721 0.16847
16 3725 0.110712 0.167638
1 1877 -0.284134 0.23084
16 673 0.0648723 0.18531
1 4160 0.10717 0.238324
16 4160 0.120088 0.189468
16 3181 -0.00701255 0.198823
16 3726 -0.212874 0.200902
1 4161 -0.0115965 -0.285833
16 4161 0.0184076 -0.253151
16 3183 0.0159073 -0.251904
16 3951 0.0346598 -0.251904
1 4162 0.013907 -0.278349
16 4162 0.0388271 -0.248162
16 3186 0.0429943 -0.245043
16 3787 0.0200745 -0.238806
16 3188 0.00965641 -0.236935
1 4163 -0.0325994 -0.254399
16 4163 0.000905245 -0.228203
1 4164 0.147425 -0.155605
16 4164 0.150926 -0.147122
1 4126 0.153426 -0.155605
1 4165 0.201433 -0.154108
16 4165 0.197182 -0.144628
1 4127 0.139924 -0.149617
1 4166 0.189431 -0.142133
16 4166 0.186764 -0.133817
1 4167 0.133924 -0.106208
16 4167 0.139883 -0.10575
16 82 0.210934 -0.108453
1 4168 0.213434 -0.0852513
16 4168 0.207184 -0.0897419
1 1885 0.207434 -0.0837544
16 4 0.0754155 -0.0687856
1 4169 0.207434 -0.064295
16 4169 0.203433 -0.0710309
1 4170 0.049912 -0.0583075
16 4170 0.0709149 -0.0598044
1 1039 0.225436 -0.0553137
1 4171 0.225436 -0.0508231
16 4171 0.219435 -0.0568106
1 4172 0.127923 -0.0283699
16 4172 0.138424 -0.033609
16 3206 0.18468 -0.0385986
1 4173 0.127923 -0.0238793
16 4173 0.138424 -0.0311142
1 4174 0.190931 -0.0223824
16 4174 0.189681 -0.0348564
1 4175 0.0409107 -0.0208855
16 4175 0.0634138 -0.027372
1 4176 0.0484118 -0.014898
16 4176 0.0696647 -0.0223824
1 4177 0.0529124 -0.0134011
16 4177 0.0734152 -0.0198876
1 1748 0.304947 -0.0119042
1 4178 0.171429 -0.0104073
16 4178 0.173429 -0.0223824
1 4179 0.126422 -0.00891049
16 4179 0.138424 -0.014898
16 822 0.233437 -0.0173928
1 4139 0.202933 -0.00441985
16 4052 0.303447 -0.0136506
1 4180 0.10692 0.00456144
16 4180 0.119672 -0.00741361
16 2993 0.304697 -0.0061662
16 3215 0.0919177 0.00306456
16 3216 0.237188 0.00630779
1 4181 0.25694 0.0240209
16 4181 0.248439 0.00880258
16 3219 0.324283 0.00651567
1 4182 -0.0355998 0.0255177
16 4182 -0.00284531 0.0187818
1 4183 0.208934 0.0255177
16 4183 0.207184 0.01005
1 4184 0.120422 0.0270146
16 4184 0.131548 0.0127527
1 4185 0.151926 0.0270146
16 4185 0.157177 0.00880258
1 4186 0.115921 0.0285115
16 4186 0.128423 0.0127527
1 4187 -0.0401004 0.0300084
16 4187 -0.0065958 0.022524
1 4141 0.153426 0.0330021
16 3225 0.207184 0.016287
1 4188 0.204433 0.0374928
16 4188 0.203433 0.0212766
16 4053 0.222186 0.0221082
1 4189 0.148926 0.0434803
16 4189 0.154676 0.022524
16 92 0.223436 0.0237714
1 4190 0.145925 0.0464741
16 4190 0.153426 0.0262662
16 3728 0.159677 0.0275136
16 3227 0.365955 0.0262662
16 157 0.362205 0.0275136
1 4191 0.372456 0.0539584
16 4191 0.344703 0.0300084
16 3228 0.374707 0.034998
1 4192 0.0199078 0.0554553
16 4192 0.0459114 0.0399876
1 4193 -0.0280988 0.0569522
16 4193 0.00465574 0.0399876
16 3229 0.339452 0.0315052
1 4194 0.186431 0.0584491
16 4194 0.188431 0.0362454
1 1899 0.351453 0.0584491
1 4195 0.18043 0.059946
16 4195 0.18343 0.0387402
16 3230 0.192182 0.0387402
16 3231 0.195932 0.0399876
1 4196 0.208934 0.0614428
16 4196 0.207184 0.041235
1 4197 0.384458 0.0614428
16 4197 0.355954 0.0362454
1 4198 0.00490576 0.0629397
16 4198 0.0321595 0.0449772
16 3716 0.0821664 0.0362454
1 4199 0.17893 0.0644366
16 4199 0.18093 0.0424824
1 4200 0.0124068 0.0659335
16 4200 0.0396606 0.047472
1 4146 0.174429 0.0659335
16 3730 0.303447 0.0387402
16 3234 0.312198 0.0399876
16 154 0.119672 0.0424824
16 3979 0.140924 0.0462246
16 3880 0.168428 0.0512142
1 4201 0.208934 0.0794054
16 4201 0.207184 0.0562038
16 158 0.0896675 0.0499668
16 3731 0.159677 0.0524615
1 4202 0.129423 0.0823991
16 4202 0.137174 0.0524615
16 3244 0.245939 0.0562038
16 3137 0.248439 0.0574512
1 4203 -0.0250984 0.0898835
16 4203 0.00590592 0.066183
1 4204 0.0424109 0.0898835
16 4204 0.0649141 0.0659335
16 3849 0.228437 0.0624407
16 636 0.0296592 0.066183
1 4205 0.0604134 0.0913804
16 4205 0.0799161 0.0614428
16 3248 0.234437 0.0614428
1 4206 0.18193 0.0928773
16 4206 0.18218 0.0636882
1 4207 0.00190534 0.0973679
16 4207 0.0296592 0.0711725
16 3143 0.0334097 0.0711725
1 4208 0.214935 0.0973679
16 4208 0.210934 0.066183
16 3252 0.194682 0.0686777
16 186 0.235938 0.0686777
16 3254 -0.0365999 0.0836465
16 3255 -0.0140968 0.0848939
1 858 0.214935 0.101859
16 3257 -0.0503518 0.0861413
1 3255 -0.0491016 0.103355
1 4209 -0.044601 0.106349
16 4209 -0.0103463 0.0861413
1 4210 0.00640597 0.106349
16 4210 0.0349099 0.0764116
1 4211 -0.0401004 0.109343
16 4211 -0.0065958 0.0898835
16 3821 0.168428 0.0779085
16 4028 0.0604134 0.0823991
16 3151 -0.0596031 0.0928773
1 4212 0.202933 0.113834
16 4212 0.200933 0.0811517
1 4213 -0.0491016 0.119821
16 4213 -0.0130967 0.100362
16 3270 -0.0265986 0.102358
1 4214 -0.0371 0.125809
16 4214 -0.00388712 0.10215
16 189 -0.0503518 0.1061
16 3155 0.235938 0.0928773
1 4215 -0.0641037 0.128802
16 4215 -0.0265986 0.104852
1 4216 -0.0491016 0.133293
16 4216 -0.0140968 0.107347
16 3272 0.238938 0.101859
16 3273 0.186431 0.11084
16 3274 0.272193 0.104852
16 3156 0.150926 0.112337
16 3276 0.260941 0.107347
1 4217 -0.0791058 0.142274
16 4217 -0.0403505 0.116079
16 3277 0.232937 0.107846
16 3278 0.269692 0.108595
16 125 0.219685 0.112337
16 3284 -0.0340996 0.131048
16 3285 0.276443 0.125809
16 3288 -0.0378501 0.133542
1 4218 0.10992 0.166224
16 4218 0.123422 0.132295
16 661 -0.0253484 0.138532
16 2439 0.165928 0.143522
16 3289 0.280944 0.137285
1 4157 -0.0821062 0.178199
16 3290 -0.0240982 0.146016
1 4219 -0.080606 0.185684
16 4219 -0.0401004 0.146765
1 4158 0.282444 0.185684
16 269 0.403461 0.149759
16 3291 -0.0353497 0.154748
16 3292 0.0904175 0.149759
16 3835 0.240438 0.154848
16 3293 -0.044101 0.15849
1 4220 -0.283134 0.208137
16 4220 -0.212874 0.16348
1 4221 -0.0325994 0.208137
16 4221 0.000905245 0.170964
16 3734 0.310948 0.167721
16 3296 -0.0391003 0.16847
1 4222 -0.0656039 0.212628
16 4222 -0.0290989 0.169717
1 2874 -0.10911 0.214124
16 132 0.205933 0.183438
1 4223 -0.287634 0.2261
16 4223 -0.217875 0.178449
16 3300 0.271151 0.188428
16 3301 0.0604134 0.179696
1 4224 0.10692 0.238075
16 4224 0.119672 0.188428
16 3735 -0.0476014 0.197659
16 3302 -0.0128467 0.198407
16 3182 -0.0386002 0.200653
16 3304 0.121922 0.202149
16 3077 0.118921 0.208137
16 3305 0.0246585 -0.254399
1 3951 0.00820624 -0.283438
16 3306 0.0259087 -0.251405
1 4225 -0.0187975 -0.279846
16 4225 0.0124068 -0.249908
1 4226 0.013607 -0.278049
16 4226 0.0384104 -0.248162
16 799 0.0364101 -0.245417
1 4227 -0.0241982 -0.274457
16 4227 0.00790618 -0.24392
16 3309 0.0100065 -0.234939
1 4228 -0.0241982 -0.222365
16 4228 0.00790618 -0.202008
1 4229 0.0262088 -0.204403
16 4229 0.049912 -0.19153
1 4230 0.020808 -0.199014
16 4230 0.0439111 -0.185542
1 4231 0.146825 -0.155904
16 4231 0.151926 -0.146623
1 2092 0.186431 -0.154108
1 4232 0.134224 -0.152311
16 4232 0.141425 -0.14363
1 4233 0.139624 -0.150515
16 4233 0.144425 -0.142133
16 135 0.18468 -0.139638
16 3316 0.17718 -0.137143
1 4234 0.130623 -0.136145
16 4234 0.137824 -0.127164
16 3319 0.138424 -0.11968
1 4235 0.128823 -0.119979
16 4235 0.135924 -0.11469
16 3736 0.205933 -0.0957295
16 209 0.211934 -0.0972263
16 3882 0.207434 -0.0897419
1 4 0.0550127 -0.0678875
16 282 0.202933 -0.0717794
1 4236 0.319649 -0.0391474
16 4236 0.305247 -0.0409437
1 4237 0.141425 -0.0373511
16 4237 0.150426 -0.0418418
1 4238 0.337652 -0.0355549
16 4238 0.321449 -0.0373512
16 3326 0.184931 -0.0388481
1 4239 0.17743 -0.0247774
16 4239 0.17743 -0.0388481
16 1515 0.232937 -0.0283699
1 4240 0.0460115 -0.0229811
16 4240 0.0679145 -0.0298668
1 4241 0.190031 -0.0229811
16 4241 0.189431 -0.0343574
1 4242 0.229637 -0.0193886
16 4242 0.224236 -0.0265736
1 4243 0.0370102 -0.0104073
16 4243 0.0604134 -0.0175923
1 4244 0.25664 -0.0104073
16 4244 0.249439 -0.0193886
1 4245 0.028009 -0.00501856
16 4245 0.0532124 -0.00861109
1 4246 0.11082 -0.00322231
16 4246 0.121622 -0.0157961
1 4247 -0.0313992 0.0183327
16 4247 0.00190534 0.0120458
16 3339 0.300446 0.00605832
16 3341 0.207434 0.0105489
16 3343 0.0846667 0.01005
16 3346 0.204433 0.0195302
1 4248 0.197232 0.041684
16 4248 0.198432 0.0240209
16 3348 0.164886 0.000278675
1 2335 0.388059 0.0542578
1 4193 -0.0277987 0.0560541
1 4249 0.020808 0.0560541
16 4249 0.0469115 0.0404865
1 483 0.166628 0.0560541
1 3229 0.366456 0.0578503
16 231 0.346953 0.0330021
1 4249 0.020808 0.0596466
16 3352 0.192432 0.0389896
1 4250 0.197232 0.0614429
16 4250 0.196932 0.0404865
1 4251 0.00640603 0.0632391
16 4251 0.0334097 0.0449772
16 3354 0.207434 0.0404865
16 3983 0.17743 0.0434803
16 3914 0.315448 0.0374928
1 4252 0.0118067 0.0668316
16 4252 0.0379103 0.0479709
16 3357 0.0874171 0.0389896
16 222 0.10692 0.0389896
16 239 0.32895 0.0404865
1 4253 0.215235 0.0686279
16 4253 0.213434 0.0449772
16 3359 0.0799161 0.0419834
16 291 0.120422 0.0419834
16 3237 0.126422 0.0434803
16 487 0.32895 0.0479709
16 3360 0.114421 0.0464741
16 229 0.141425 0.0464741
16 229 0.145925 0.0479709
16 3361 0.0769157 0.0479709
1 4254 0.208034 0.0776092
16 4254 0.207434 0.0554553
16 227 0.112921 0.0509647
16 3793 0.159427 0.0524615
1 742 0.170229 0.0829979
16 235 0.112921 0.0569522
16 3365 0.174429 0.0614428
1 4255 0.042411 0.0901829
16 4255 0.064014 0.0650354
1 4256 -0.0259984 0.0919792
16 4256 0.00640597 0.0659335
1 4205 0.0604134 0.0919792
16 3956 -0.0115965 0.0779085
16 246 0.118921 0.0629397
16 968 0.123422 0.0632391
1 4257 0.0100065 0.0955717
16 4257 0.0364101 0.0689272
16 3741 0.18283 0.0650354
16 3368 0.247939 0.0659335
1 4258 0.00100527 0.0973679
16 4258 0.0289091 0.071921
16 252 0.156427 0.0674303
16 3369 -0.0416006 0.0823991
16 3143 0.0334097 0.0734179
16 3372 -0.0371 0.083896
16 3374 -0.0506018 0.0853929
1 4259 0.195432 0.104553
16 4259 0.193932 0.0734179
16 257 0.264442 0.0749147
1 4260 -0.015197 0.109942
16 4260 0.0154073 0.0812017
16 3376 0.168428 0.0776092
1 4261 0.0298092 0.111738
16 4261 0.0546626 0.0823991
16 1667 0.244039 0.0865904
16 260 0.25124 0.0865904
16 263 0.376957 0.0928773
16 3380 -0.0265986 0.101859
16 3382 -0.193422 0.104553
16 262 0.25664 0.0919792
1 4262 -0.0440009 0.133293
16 4262 -0.0100963 0.106349
16 3387 -0.0494016 0.118923
16 3273 0.186431 0.109942
16 4007 0.229687 0.108595
16 867 -0.044101 0.116079
16 196 0.268942 0.107846
1 4263 -0.0277987 0.145867
16 4263 0.00465574 0.112337
16 3742 0.238938 0.113834
16 3391 0.195932 0.124811
16 3393 -0.0325994 0.130299
16 3395 0.225436 0.125809
1 4264 0.434865 0.174607
16 4264 0.404261 0.136886
1 4265 -0.0800059 0.179996
16 4265 -0.0416006 0.144769
16 1593 0.403961 0.142274
16 3398 0.271943 0.146765
16 3292 0.0892174 0.149459
1 4266 -0.0836064 0.196162
16 4266 -0.0431008 0.155746
1 268 0.25484 0.197958
16 3401 0.351453 0.15874
16 3402 -0.0431008 0.15874
1 4267 0.0964184 0.206939
16 4267 0.11082 0.169218
16 883 -0.0386002 0.167721
16 3743 -0.0521021 0.170715
1 4268 0.422263 0.214124
16 4268 0.394709 0.170964
1 4267 0.0964184 0.215921
1 4269 0.215235 0.219513
16 4269 0.214935 0.181193
16 3413 0.206234 0.183588
16 3414 0.0739153 0.178199
16 3744 -0.217125 0.178199
16 3856 0.0604134 0.179996
16 3837 0.064664 0.184686
1 4270 0.10722 0.239272
16 4270 0.120422 0.188678
16 3302 -0.0130967 0.197659
1 4271 -0.279833 0.248253
16 4271 -0.211424 0.199754
1 4272 0.10902 0.248253
16 4272 0.121622 0.201551
16 3795 0.0154073 -0.251105
1 4273 -0.0112364 -0.282001
16 4273 0.0190078 -0.252902
1 4274 0.0125269 -0.279846
16 4274 0.0394105 -0.248411
16 3424 0.0154073 -0.245717
1 4275 -0.052282 -0.262602
16 4275 -0.0133967 -0.234939
1 3309 -0.0220378 -0.260446
16 3427 0.00280554 -0.231347
16 276 0.00460576 -0.224162
16 205 0.00280554 -0.209792
1 4276 -0.0501218 -0.225958
16 4276 -0.0133967 -0.204403
1 4277 -0.0458011 -0.225958
16 4277 -0.0097962 -0.206199
16 3428 0.00820624 -0.202607
1 4278 0.0254887 -0.206558
16 4278 0.0478117 -0.191829
1 4279 0.0211681 -0.200092
16 4279 0.0442112 -0.18644
1 4280 0.133504 -0.152671
16 4280 0.141425 -0.14333
16 3431 0.145025 -0.136145
16 4036 0.17743 -0.137642
1 4281 0.129183 -0.133271
16 4281 0.137824 -0.123571
1 4282 -0.015557 -0.116027
16 4282 0.0154073 -0.11459
16 3321 0.139624 -0.105609
1 4283 0.206954 -0.0642949
16 4283 0.202633 -0.07148
1 4284 0.139984 -0.0362734
16 4284 0.146825 -0.0409437
1 4285 0.228557 -0.0341179
16 4285 0.222076 -0.0427399
1 4286 0.129183 -0.0254958
16 4286 0.139624 -0.0337586
16 3435 0.233237 -0.0283699
1 4287 0.0449314 -0.0233404
16 4287 0.0676145 -0.0283699
1 4288 0.239358 -0.0211849
16 4288 0.232877 -0.0298069
1 4289 0.0427711 -0.0125628
16 4289 0.0658142 -0.0193886
1 4243 0.0362902 -0.0104073
1 4290 0.0535725 -0.0104073
16 4290 0.0748154 -0.0247774
16 2816 0.137824 -0.0157961
1 4245 0.027649 -0.00609632
16 3439 0.234437 -0.0163949
1 4291 -0.0328394 0.0176142
16 4291 0.00100527 0.012944
1 4292 0.258801 0.0219253
16 4292 0.25124 0.0075552
16 3341 0.208034 0.0111477
16 3343 0.0859169 0.0105489
1 4293 0.131343 0.0305473
16 4293 0.141425 0.0180333
1 4294 0.193992 0.0348583
16 4294 0.197182 0.0250188
1 4295 0.204793 0.0348583
16 4295 0.204433 0.0183327
1 4296 0.196152 0.0413248
16 4296 0.197232 0.0237215
16 289 0.150426 0.0255177
16 2163 0.161227 0.027314
1 4297 -0.052282 0.0542579
16 4297 -0.0169972 0.0506653
1 4298 -0.0285188 0.0542579
16 4298 0.00340555 0.0389896
1 4299 0.165908 0.0564134
16 4299 0.170229 0.034499
16 3451 0.186431 0.0380915
16 3452 0.356014 0.0348583
1 4300 0.209114 0.0628799
16 4300 0.208034 0.041684
1 4301 0.375457 0.0628799
16 4301 0.347373 0.0370138
16 484 0.0946182 0.0380915
16 3456 0.217035 0.041684
16 3457 0.299846 0.0413248
16 300 0.285444 0.0434803
1 4302 0.375457 0.0693464
16 4302 0.347373 0.0434803
16 485 0.130623 0.0434803
1 4303 0.388419 0.0715019
16 4303 0.361055 0.0452766
16 3458 0.0748154 0.0470728
16 3750 0.148626 0.0488691
16 3751 0.260241 0.0506653
1 4304 0.0730152 0.0801239
16 4304 0.0892174 0.0506653
16 227 0.112621 0.0506653
16 3461 0.247639 0.0524616
1 4305 0.0514122 0.0865905
16 4305 0.0708549 0.0564134
16 497 0.173829 0.0614429
16 3465 0.352126 0.0602933
1 4306 -0.0263585 0.0909014
16 4306 0.00640603 0.0650354
1 4307 0.00172539 0.0909014
16 4307 0.0304093 0.0659335
1 4308 0.0600535 0.0909014
16 4308 0.0802162 0.0614429
1 4309 0.0103666 0.0952125
16 4309 0.0370102 0.0704241
16 3469 0.263121 0.0650354
16 3471 0.193632 0.0668316
16 3472 -0.0422007 0.0829979
16 3372 -0.0367999 0.0829979
16 3476 -0.0494016 0.0847942
1 4310 -0.052282 0.103834
16 4310 -0.015197 0.0865904
1 4311 -0.0414805 0.108146
16 4311 -0.00619571 0.0901829
1 4312 0.189671 0.108146
16 4312 0.189671 0.0758129
1 4313 0.209114 0.108146
16 4313 0.206954 0.0758129
1 4314 -0.0393202 0.12539
16 4314 -0.00559564 0.100362
16 3485 -0.0512019 0.106349
16 359 0.236838 0.0973679
1 4262 -0.0436408 0.131856
16 3753 0.263121 0.0995235
16 3857 -0.0404004 0.115331
16 3487 0.150786 0.112457
16 3488 -0.192701 0.118923
16 317 0.269242 0.108146
16 3490 0.00460576 0.111738
16 3492 -0.0331994 0.131497
1 4315 -0.0501218 0.162033
16 4315 -0.015197 0.129701
16 502 0.40138 0.134012
1 4316 0.155107 0.172811
16 4316 0.163748 0.142634
16 3398 0.272843 0.147663
16 1440 0.402461 0.153052
16 365 0.25448 0.164189
1 4267 0.0946182 0.207299
16 3500 0.0622137 0.164189
16 879 -0.215024 0.165626
16 3501 -0.0386002 0.169218
16 3504 0.0748154 0.178199
16 3418 -0.0494016 0.185384
16 3506 0.0298092 0.179996
16 3420 0.0211681 0.185744
1 4317 0.10758 0.237476
16 4317 0.119822 0.188977
1 4272 0.10758 0.248253
1 4318 -0.0108042 -0.286312
16 4318 0.0190078 -0.253979
1 4319 0.00734222 -0.283725
16 4319 0.0341299 -0.251824
1 4320 -0.015989 -0.275966
16 4320 0.0146872 -0.247513
1 4321 0.00734222 -0.275966
16 4321 0.0341299 -0.247513
1 4322 0.00474991 -0.255273
16 4322 0.0319695 -0.230269
16 3511 0.0514122 -0.227754
16 3512 0.0038857 -0.223802
16 328 0.00172539 -0.208714
16 1151 -0.0112364 -0.206558
1 4323 0.134368 -0.154395
16 4323 0.142145 -0.144049
16 1351 0.187511 -0.139738
1 4324 0.139552 -0.144049
16 4324 0.144305 -0.135427
16 3925 0.176709 -0.137582
1 4325 0.121406 -0.141462
16 4325 0.131343 -0.133271
1 1351 0.193992 -0.141462
1 4326 0.13696 -0.136289
16 4326 0.143225 -0.12896
16 3513 0.204793 -0.131116
16 277 0.211274 -0.126805
1 4282 -0.015989 -0.115596
16 329 0.209114 -0.107405
1 492 0.206954 -0.0845567
16 3515 0.200473 -0.072917
1 4327 0.204361 -0.056104
16 4327 0.200473 -0.0621395
1 4285 0.227693 -0.0354112
1 4328 0.0591894 -0.0328245
16 4328 0.0794961 -0.0384289
16 4010 0.176709 -0.0384289
1 4329 0.238062 -0.0250647
16 4329 0.232877 -0.0302379
1 4330 0.170661 -0.0224781
16 4330 0.172389 -0.0341179
16 3517 0.217323 -0.0328245
16 284 0.287245 -0.0211849
1 4245 0.0280811 -0.00695845
1 4331 0.240654 -0.00695845
16 4331 0.235037 -0.0157961
16 3889 0.235038 -0.0082518
1 4332 0.0773359 0.016321
16 4332 0.0946182 0.000370228
1 4333 0.214731 0.0189076
16 4333 0.211274 0.00252571
1 4334 -0.0341355 0.0240808
16 4334 -0.000434916 0.0111477
1 1967 0.336572 0.0240808
1 4335 0.341756 0.0240808
16 4335 0.321449 0.00683674
1 4336 0.0669665 0.0266674
16 4336 0.085977 0.00683674
16 3520 0.228557 0.0197698
16 335 0.243679 0.0176142
16 3522 0.222076 0.0240808
16 3524 0.155107 0.0240808
1 4337 0.00734222 0.0525335
16 4337 0.0341299 0.0370138
16 3840 0.349533 0.0305473
16 3526 -0.0177173 0.0521023
1 4338 0.020304 0.0577067
16 4338 0.0449314 0.0413248
1 4339 0.165476 0.0577067
16 4339 0.168068 0.0348583
16 3527 0.185351 0.0391693
16 340 0.32577 0.0348583
1 3452 0.383234 0.0602933
16 348 0.0820164 0.0362953
1 4340 0.196584 0.0654666
16 4340 0.196152 0.0413248
1 4300 0.209546 0.0654666
16 1609 0.215595 0.0413248
16 3758 0.312808 0.0391693
1 4341 0.00734222 0.0680531
16 4341 0.0341299 0.0499468
16 496 0.278243 0.0434803
16 2616 0.18319 0.0477914
16 1242 0.0751755 0.0477914
1 4342 0.206954 0.075813
16 4342 0.208034 0.0560541
16 3533 0.178438 0.0551201
1 4305 0.0514123 0.0861594
1 4343 0.0591894 0.0913326
16 4343 0.0794961 0.0607244
16 3536 0.116221 0.0607244
16 347 0.152946 0.0628799
16 1405 0.10758 0.0628799
16 3540 0.18319 0.0671909
1 4344 0.193992 0.0990925
16 4344 0.191832 0.0650354
16 3541 0.235038 0.0693464
1 4345 -0.0237661 0.101679
16 4345 0.00820631 0.0736574
16 352 0.0449314 0.0779684
16 1973 0.0535725 0.0758129
1 4346 -0.052282 0.106852
