9 7994 26945
2 439 0.511322 0.164064
2 442 0.474353 0.174628
2 443 0.462031 0.178149
2 445 0.433865 0.179909
2 451 0.45675 0.186952
2 452 0.465552 0.186952
2 249 0.465552 0.190473
2 363 0.469072 0.190473
0 771 0.381405 -0.294747
2 771 0.446892 -0.189111
0 772 0.370843 -0.273619
2 772 0.433278 -0.171916
0 756 0.38563 -0.265169
2 458 0.432104 -0.155308
0 758 -0.336829 -0.254605
0 773 -0.345279 -0.246154
2 773 -0.29796 -0.159533
2 461 -0.260781 -0.144744
0 774 -0.290355 -0.218689
2 774 -0.239656 -0.127842
2 466 -0.260781 -0.119391
2 467 -0.248106 -0.119391
2 468 -0.262471 -0.106293
0 775 -0.31148 -0.184886
2 775 -0.265006 -0.0910811
0 776 -0.300918 -0.153195
2 776 -0.257401 -0.060658
2 478 -0.32331 -0.0454465
2 479 -0.330914 -0.0429112
0 777 -0.117134 -0.129955
2 777 -0.0572241 -0.0355106
0 778 -0.370629 -0.12573
2 778 -0.336829 -0.0306575
2 485 -0.326267 -0.0158686
2 487 -0.290355 -0.0124882
2 489 -0.32838 -0.0116431
2 490 -0.31993 -0.00953041
2 499 -0.330914 0.000188114
2 506 -0.326267 0.00948398
2 404 -0.305143 0.0137094
2 508 0.507801 0.012653
0 779 -0.345279 -0.0813626
2 779 -0.313592 0.0179348
0 780 -0.330492 -0.0813626
2 780 -0.295425 0.0153996
2 511 0.484916 0.0137094
2 514 -0.309367 0.024273
0 768 -0.317817 -0.0665736
0 781 0.472241 -0.0665736
2 781 0.521297 0.0276181
2 515 -0.300495 0.0331464
0 770 0.429992 -0.0369957
0 782 0.444779 0.0221603
2 782 0.493718 0.114767
2 524 0.503928 0.129909
2 527 0.480691 0.134134
2 530 0.501816 0.142585
2 534 0.439709 0.162444
0 783 0.434217 0.0749781
2 783 0.483155 0.165825
2 537 0.472241 0.174276
2 538 0.461679 0.178501
0 784 0.383518 0.0876543
2 784 0.432104 0.178501
0 785 0.421542 0.0982179
2 785 0.468016 0.191177
0 786 0.376336 -0.301507
2 786 0.440216 -0.197562
0 787 0.386475 -0.291366
2 787 0.449849 -0.187421
0 788 0.371266 -0.273619
2 788 0.432105 -0.169674
0 789 0.371266 -0.255873
2 789 0.432105 -0.154462
0 790 0.39915 -0.255873
2 790 0.46151 -0.151927
0 773 -0.343589 -0.245732
0 791 -0.356264 -0.222914
2 791 -0.311142 -0.133673
2 549 -0.239656 -0.12911
0 792 -0.310635 -0.212773
2 792 -0.259936 -0.121504
0 793 0.340846 -0.189956
2 793 0.402227 -0.0884914
2 554 -0.257401 -0.0834753
2 558 -0.32331 -0.0667426
2 476 -0.320268 -0.0576157
2 562 -0.332435 -0.0424042
2 566 -0.295425 -0.0327702
2 567 -0.325845 -0.0251644
2 575 -0.311142 -0.0028542
2 580 -0.305058 0.0153997
0 794 -0.346124 -0.0809401
2 794 -0.31317 0.0179349
0 795 -0.330914 -0.0809401
2 795 -0.295932 0.0153997
2 583 0.493366 0.0137094
0 515 -0.333449 -0.0657285
2 587 0.485338 0.0407522
0 796 0.42957 -0.0378407
2 796 0.477874 0.0566679
2 601 0.487028 0.142585
0 797 0.432105 0.0762457
2 797 0.480691 0.165825
0 798 0.41436 0.0863868
2 798 0.462524 0.177656
2 607 0.470129 0.177656
2 613 0.467594 0.190332
0 786 0.376336 -0.301
0 799 0.385462 -0.291873
2 799 0.4463 -0.188435
0 800 -0.359813 -0.231027
2 800 -0.315401 -0.144626
2 621 -0.241177 -0.127589
0 801 -0.314184 -0.212773
2 801 -0.265513 -0.124546
0 802 -0.302016 -0.209731
2 802 -0.250303 -0.118462
0 803 -0.368939 -0.151927
2 803 -0.335477 -0.0576157
0 804 -0.302016 -0.151927
2 804 -0.259429 -0.060658
2 627 -0.322701 -0.0570072
0 805 -0.356771 -0.136716
2 805 -0.322701 -0.0424042
0 806 -0.332435 -0.127589
2 806 -0.293499 -0.0351026
0 807 -0.359813 -0.121504
2 807 -0.326352 -0.0271926
0 808 -0.359813 -0.112377
2 808 -0.326352 -0.0180657
2 631 -0.319051 -0.013198
2 571 -0.332435 -0.0119811
2 576 -0.330002 0.00140504
0 809 -0.338519 -0.0849965
2 809 -0.30445 0.0123573
0 810 -0.341561 -0.0728272
2 810 -0.3081 0.0269604
2 645 0.480269 0.134557
2 646 0.487873 0.142162
0 811 0.431091 0.0762458
2 811 0.480269 0.167515
2 653 0.431091 0.176642
2 654 0.46151 0.176642
2 660 0.452384 0.188811
0 786 0.374511 -0.301609
0 812 0.385462 -0.294307
2 812 0.447517 -0.192086
0 813 0.389112 -0.265101
2 813 0.451167 -0.162879
2 663 -0.242394 -0.162879
2 666 -0.242394 -0.126372
0 814 -0.3081 -0.195736
2 814 -0.260646 -0.104467
0 631 -0.351904 -0.111769
2 676 -0.333652 -0.013198
2 677 -0.293499 -0.013198
0 815 -0.110982 -0.104467
2 815 -0.0525773 -0.00589648
0 809 -0.340953 -0.0862134
0 816 -0.330002 -0.0825626
2 816 -0.297149 0.0160081
0 817 0.162792 0.0160081
2 817 0.227281 0.112753
2 687 0.440216 0.129182
0 818 0.374511 0.0452143
2 818 0.425615 0.136483
2 693 -0.162087 0.198546
0 819 -0.0572241 -0.276981
3 819 -0.00221227 -0.10785
0 820 -0.0745427 -0.271887
3 820 -0.0195308 -0.103774
0 821 -0.0623178 -0.267811
3 821 -0.00730596 -0.0992914
0 822 -0.0490742 -0.262717
3 822 0.00593764 -0.0946046
0 823 -0.0612991 -0.257623
3 823 -0.00526848 -0.0895103
0 824 -0.0837113 -0.253547
3 824 -0.0276807 -0.084416
0 825 -0.0572241 -0.252528
3 825 -0.00221227 -0.084416
0 826 -0.0837113 -0.251509
3 826 -0.0276807 -0.0823783
0 827 -0.10103 -0.25049
3 827 -0.045203 -0.0809518
0 828 -0.0969549 -0.246415
3 828 -0.0409243 -0.0783028
0 829 -0.0918612 -0.246415
3 829 -0.0346896 -0.0780176
0 830 -0.0959362 -0.235208
3 830 -0.0390905 -0.0662802
0 831 -0.0378681 -0.23317
3 831 0.016125 -0.0650576
0 832 -0.0959362 -0.232151
3 832 -0.0388868 -0.0630199
0 833 -0.0765801 -0.194453
3 833 -0.0205496 -0.0293975
0 834 -0.0531492 -0.194453
3 834 0.00186269 -0.0304163
0 835 0.419545 -0.193434
3 835 0.451126 -0.0344918
0 836 0.47252 -0.190378
3 836 0.500026 -0.0304163
0 837 0.405283 -0.178151
3 837 0.441346 -0.0185975
0 838 0.417508 -0.172038
3 838 0.449089 -0.0151334
0 839 -0.0164746 -0.155736
3 839 0.0375185 0.00728156
0 840 0.333971 -0.154717
3 840 0.373702 0.00218725
0 841 0.510213 -0.0365295
3 841 0.539756 0.110187
0 842 0.440939 -0.0355106
3 842 0.48067 0.113243
0 843 0.505119 -0.0324541
3 843 0.535681 0.113243
0 844 0.506138 -0.0293975
3 844 0.537719 0.1163
0 845 0.383889 -0.025322
3 845 0.425658 0.123432
0 846 0.503082 -0.0222654
3 846 0.533644 0.123432
3 76 0.40732 0.165205
0 847 0.333971 0.0531303
3 847 0.380833 0.198828
0 848 -0.128536 0.0673944
3 848 -0.0720977 0.232043
3 104 0.534663 0.209016
3 105 0.440939 0.216148
0 849 -0.145854 0.070451
3 849 -0.088805 0.235507
0 850 0.390002 0.0714699
3 850 0.435845 0.217167
3 109 0.452145 0.219205
0 851 -0.0969549 0.0745264
3 851 -0.0390905 0.238156
3 717 0.461314 0.226337
3 718 0.428714 0.227356
3 116 0.477613 0.227356
3 115 0.458257 0.229393
3 121 0.432789 0.233469
3 122 0.442976 0.233469
3 124 0.459276 0.233469
3 126 0.437883 0.234488
3 127 0.471501 0.234488
3 130 0.44807 0.237544
3 131 0.452145 0.238563
3 132 0.443995 0.239582
3 132 0.44807 0.239582
3 133 0.462332 0.239582
3 136 0.475576 0.239582
3 138 0.517344 0.237544
3 139 0.473538 0.24162
3 142 0.468445 0.244676
0 852 -0.0574278 -0.276573
3 852 -0.00241596 -0.10785
0 853 -0.0757651 -0.272905
3 853 -0.0195308 -0.104182
0 821 -0.0623178 -0.268015
0 854 -0.0623178 -0.258234
3 854 -0.00486096 -0.0907329
0 855 -0.0574278 -0.253343
3 855 -0.00119353 -0.0846198
0 856 -0.0831001 -0.252121
3 856 -0.0268657 -0.0846198
0 827 -0.101437 -0.249675
0 857 -0.0977699 -0.24723
3 857 -0.0420245 -0.0780176
0 829 -0.0916575 -0.24723
0 858 -0.0378681 -0.233781
3 858 0.0159213 -0.0662802
0 859 -0.0965474 -0.232559
3 859 -0.0390905 -0.0633459
0 860 -0.0769876 -0.194657
3 860 -0.0214868 -0.0296012
0 861 0.470686 -0.190989
3 861 0.499292 -0.0325355
0 862 0.418119 -0.183653
3 862 0.449904 -0.0259333
0 837 0.405894 -0.178763
0 838 0.416897 -0.171427
3 206 0.479243 0.109779
0 863 0.381445 -0.036937
3 863 0.421542 0.112713
0 841 0.509806 -0.036937
0 864 0.381445 -0.0296012
3 864 0.421583 0.119356
0 844 0.506138 -0.0296012
0 865 0.38389 -0.0259333
3 865 0.425454 0.123228
0 866 0.445014 -0.023488
3 866 0.484133 0.124451
0 846 0.502471 -0.0222654
3 76 0.407117 0.164798
0 867 0.331323 0.0462021
3 867 0.377777 0.192918
3 218 0.539756 0.190677
3 220 0.529569 0.193733
0 868 0.333768 0.0523153
3 868 0.380222 0.199031
0 848 -0.12711 0.0669869
0 849 -0.145447 0.0694322
3 228 0.479243 0.217371
3 229 0.509194 0.216148
3 230 0.44807 0.219205
0 869 -0.0965474 0.0743227
3 869 -0.0390905 0.238889
3 236 0.459684 0.227152
3 238 0.474353 0.228375
3 239 0.524475 0.226337
3 121 0.432789 0.233265
3 240 0.437679 0.234488
3 242 0.443547 0.234488
3 130 0.447459 0.236933
3 243 0.443791 0.239378
3 132 0.446236 0.239378
3 246 0.459276 0.240601
3 249 0.462129 0.243046
3 250 0.464574 0.244269
3 738 0.468241 0.244269
0 870 -0.0625623 -0.290756
3 870 -0.0082839 -0.120565
0 871 -0.0801661 -0.27315
3 871 -0.0244207 -0.104426
0 872 -0.0757651 -0.27315
3 872 -0.0200198 -0.104426
0 873 -0.0625623 -0.268748
3 873 -0.00681692 -0.100025
0 874 -0.0493594 -0.264347
3 874 0.00638589 -0.0956235
0 875 -0.0786991 -0.258478
3 875 -0.0229538 -0.0897548
0 876 -0.0625623 -0.258478
3 876 -0.00534993 -0.091222
0 877 -0.0831001 -0.25261
3 877 -0.0273547 -0.082419
0 878 -0.0566944 -0.25261
3 878 -0.000948978 -0.0838862
0 879 -0.0420245 -0.25261
3 879 0.0137208 -0.0853533
0 829 -0.0919019 -0.246741
3 257 -0.216419 -0.0665736
0 880 -0.0464255 -0.239405
3 880 0.0085864 -0.0723934
0 858 -0.0376235 -0.233537
0 881 0.405405 -0.179252
3 881 0.440906 -0.0190376
0 882 0.42741 -0.179252
3 882 0.45851 -0.0207982
0 837 0.408339 -0.17485
0 883 -0.0156188 -0.155777
3 883 0.0386595 0.00707781
0 884 0.333523 -0.152843
3 884 0.373132 0.00267632
0 885 0.332056 -0.148441
3 885 0.371665 0.00707781
3 296 0.487556 0.0642971
0 886 0.47582 -0.0662802
3 886 0.509806 0.0853264
0 863 0.381934 -0.036937
0 887 0.384867 -0.0266669
3 887 0.425943 0.122984
0 888 0.462618 -0.0119953
3 888 0.498803 0.134232
0 76 0.359929 0.0144136
0 889 0.389268 0.0320196
3 889 0.431566 0.177024
3 326 0.479243 0.18925
0 890 -0.12711 0.0672314
3 890 -0.0713642 0.231553
0 891 -0.144713 0.0701657
3 891 -0.088968 0.234488
3 751 0.447948 0.218349
3 344 0.452349 0.219816
0 869 -0.0963029 0.0745672
3 233 0.507361 0.218594
3 348 0.477287 0.225685
3 352 0.433278 0.233021
3 353 0.473131 0.233265
3 355 0.437679 0.234488
0 130 0.401004 0.090706
3 356 0.44208 0.237422
3 357 0.451126 0.238156
3 358 0.462129 0.239378
3 359 0.458461 0.240601
3 249 0.462618 0.241824
0 892 -0.0625623 -0.290169
3 892 -0.00799048 -0.121152
0 893 -0.0572811 -0.277845
3 893 -0.00270939 -0.108828
0 894 -0.0854472 -0.274324
3 894 -0.0305233 -0.104602
0 895 -0.0801661 -0.272563
3 895 -0.0238339 -0.103546
0 896 -0.0748849 -0.272563
3 896 -0.0185527 -0.103546
0 897 -0.0625623 -0.269042
3 897 -0.00799048 -0.100025
0 898 -0.0502396 -0.26376
3 898 0.00609253 -0.0965038
0 899 -0.0625623 -0.260239
3 899 -0.00799048 -0.091222
0 879 -0.0414377 -0.253197
0 878 -0.0572811 -0.251436
0 900 -0.103051 -0.249675
3 900 -0.0470004 -0.0809401
0 901 -0.0924887 -0.246154
3 901 -0.0343962 -0.0771372
0 902 -0.0467188 -0.239112
3 902 0.00785293 -0.0718554
0 858 -0.037917 -0.23383
0 903 -0.0784057 -0.195097
3 903 -0.0220735 -0.0306575
0 904 -0.0167924 -0.156364
3 904 0.0377794 0.00737126
0 884 0.333523 -0.152843
0 885 0.330002 -0.147561
0 905 0.481395 -0.0595313
3 905 0.514695 0.0889943
0 906 0.462031 -0.0119953
3 906 0.497239 0.135895
3 420 0.431811 0.177268
0 907 -0.0766453 0.0566679
3 907 -0.0200198 0.219816
0 908 -0.127696 0.0672314
3 908 -0.0713642 0.230967
3 436 0.438442 0.214417
3 342 0.480221 0.219816
3 439 0.507801 0.218642
0 909 -0.0766453 0.0760344
3 909 -0.0185527 0.238009
3 443 0.459684 0.231553
3 445 0.432104 0.232727
3 446 0.472886 0.233021
3 448 0.437386 0.234488
3 450 0.444427 0.238009
3 451 0.454989 0.23977
3 452 0.463791 0.23977
3 455 0.468486 0.243291
0 910 -0.0643226 -0.290521
3 910 -0.0089762 -0.121504
0 911 -0.0643226 -0.269394
3 911 -0.00939877 -0.100377
0 912 -0.0495354 -0.265169
3 912 0.00538841 -0.0961516
0 913 -0.0643226 -0.260943
3 913 -0.00939877 -0.0919262
0 914 -0.0833347 -0.252492
3 914 -0.0267209 -0.0834753
0 915 -0.0579853 -0.252492
3 915 -0.000948978 -0.0841796
0 916 -0.267118 -0.246154
3 916 -0.212194 -0.0729118
0 902 -0.047423 -0.239816
0 917 -0.047423 -0.22714
3 917 0.00750088 -0.0602355
0 918 -0.0812223 -0.195449
3 918 -0.0267209 -0.030235
0 919 0.339156 -0.151082
3 919 0.377533 0.00561067
0 920 0.324369 -0.146857
3 920 0.36521 0.0108924
0 921 -0.047423 -0.0982643
3 921 0.00961328 0.0672314
0 922 0.478579 -0.0581228
3 922 0.511028 0.090706
0 923 0.404643 -0.0433338
3 923 0.444779 0.106669
0 924 0.474354 -0.0412211
3 924 0.507801 0.105965
0 925 0.39408 -0.034883
3 925 0.437386 0.114767
3 524 0.499703 0.184839
3 528 0.425063 0.195755
3 530 0.497591 0.197515
0 926 -0.0769973 0.0559636
3 926 -0.019961 0.218642
0 927 -0.127696 0.0665272
3 927 -0.069815 0.233432
0 928 -0.144596 0.0707527
3 928 -0.0900945 0.238502
0 929 -0.129809 0.0728653
3 929 -0.0748849 0.237657
0 930 -0.0960094 0.0749781
3 930 -0.0404095 0.237488
0 931 -0.0769973 0.0749781
3 931 -0.019961 0.237657
3 538 0.459566 0.231319
3 784 0.429992 0.231319
3 541 0.436329 0.233432
0 932 -0.0571402 -0.27869
3 932 -0.00137136 -0.108828
0 933 -0.069815 -0.271084
3 933 -0.016074 -0.100208
0 934 -0.0647451 -0.268549
3 934 -0.0089762 -0.0986868
0 935 -0.0495354 -0.266014
3 935 0.00623349 -0.0961516
0 936 -0.0647451 -0.263478
3 936 -0.0089762 -0.0936163
0 937 -0.0824897 -0.253337
3 937 -0.0251998 -0.0849965
0 938 -0.0419306 -0.253337
3 938 0.0138383 -0.0834753
0 939 -0.0596752 -0.250802
3 939 -0.00390633 -0.0809401
0 940 -0.019116 -0.13418
3 940 0.0356389 0.0275689
0 941 -0.0419306 -0.103757
3 941 0.0138383 0.0601891
0 921 -0.0470004 -0.0986868
0 942 0.401685 -0.0454465
3 942 0.442244 0.106669
3 593 0.411825 0.177656
3 597 0.413092 0.189065
3 601 0.482803 0.195403
0 943 -0.0774198 0.0559637
3 943 -0.019116 0.21822
0 944 0.39915 0.0661047
3 944 0.444779 0.210614
0 927 -0.125584 0.06864
0 928 -0.145863 0.0711752
0 945 -0.0976994 0.0737105
3 945 -0.0416263 0.235054
3 535 0.42957 0.220755
0 946 -0.0774198 0.0762457
3 946 -0.019116 0.238502
0 947 0.40929 0.078781
3 947 0.452384 0.223291
3 607 0.467594 0.230896
3 611 0.453229 0.23977
3 613 0.465904 0.243995
0 948 -0.0829967 -0.255366
3 948 -0.0233747 -0.0862134
0 949 -0.0556192 -0.249281
3 949 -0.000864352 -0.0819541
0 950 -0.0495353 -0.240154
3 950 0.00521947 -0.0728272
0 951 -0.0495353 -0.227985
3 951 0.00521947 -0.060658
0 952 0.394587 -0.0332772
3 952 0.434639 0.11681
0 953 0.409797 -0.0028542
3 953 0.449342 0.143176
0 954 0.315497 0.0336535
3 954 0.363661 0.182726
0 955 0.327665 0.0397381
3 955 0.373801 0.187797
0 956 0.36721 0.0427804
3 956 0.41436 0.190332
0 957 0.376336 0.0458227
3 957 0.421965 0.194896
3 646 0.482803 0.195403
0 958 -0.0769128 0.0549496
3 958 -0.019116 0.216192
0 959 0.300287 0.0579919
3 959 0.352 0.204023
0 960 -0.125584 0.0671189
3 960 -0.0708289 0.231403
0 961 -0.13471 0.0701611
3 961 -0.0799547 0.234446
0 535 0.38242 0.0732035
0 962 -0.165129 0.0762458
3 962 -0.110374 0.243573
0 963 -0.0769128 0.0762458
3 963 -0.019116 0.237488
3 653 0.42957 0.230896
3 660 0.452384 0.241037
0 964 -0.0671786 -0.268752
3 964 -0.0124237 -0.0971657
0 965 -0.0562276 -0.246847
3 965 -0.00147277 -0.0789118
0 966 -0.0233747 -0.170181
3 966 0.0313802 -0.00589648
0 967 0.418314 -0.16653
3 967 0.451167 -0.00954726
0 940 -0.0197244 -0.133673
0 968 -0.0452766 -0.100816
3 968 0.0143453 0.0610342
0 969 0.327056 0.0379127
3 969 0.373294 0.185769
0 970 0.36721 0.0415635
3 970 0.412839 0.188811
3 818 0.421965 0.191245
0 971 -0.0124237 0.048865
3 971 0.0447647 0.207065
0 958 -0.0744792 0.0525158
0 972 0.327056 0.0525158
3 972 0.376336 0.197938
0 959 0.301504 0.0561666
0 973 -0.132884 0.0707696
3 973 -0.0781296 0.235054
0 974 -0.147486 0.0744204
3 974 -0.0927309 0.238705
0 963 -0.0781296 0.0744204
0 975 0.511232 -0.39415
4 975 0.498803 -0.336482
0 976 0.323784 -0.354414
4 976 0.320728 -0.298377
0 977 0.31054 -0.352377
4 977 0.308503 -0.297358
0 978 0.324803 -0.338113
4 978 0.322765 -0.282075
0 979 0.312578 -0.324867
4 979 0.311559 -0.269849
0 980 0.372683 -0.324867
4 980 0.370442 -0.27046
0 981 0.322765 -0.32283
4 981 0.321746 -0.267811
0 982 0.316653 -0.320792
4 982 0.315634 -0.265773
0 983 0.379815 -0.320792
4 983 0.376758 -0.264755
0 984 0.322765 -0.31366
4 984 0.320728 -0.260679
0 985 0.418527 -0.296339
4 985 0.414452 -0.24234
0 986 -0.0633366 -0.291245
4 986 -0.0470367 -0.235208
0 987 0.333971 -0.285132
4 987 0.333971 -0.232151
0 988 0.40732 -0.285132
4 988 0.404264 -0.232151
0 989 -0.0755614 -0.284113
4 989 -0.0582429 -0.229094
0 990 0.314615 -0.284113
4 990 0.313597 -0.232151
0 991 0.320728 -0.280037
4 991 0.319709 -0.229094
0 992 -0.0826926 -0.278
4 992 -0.065374 -0.222981
4 819 -0.0399056 -0.221962
4 0 0.354346 -0.224
0 993 -0.09288 -0.274943
4 993 -0.0745427 -0.220943
4 699 0.371665 -0.221962
0 994 0.354346 -0.272905
4 994 0.354346 -0.220943
4 820 -0.0572241 -0.217887
0 995 0.490857 -0.271887
4 995 0.483726 -0.219925
0 996 0.353327 -0.269849
4 996 0.353327 -0.217887
0 997 0.529569 -0.269849
4 997 0.519382 -0.217887
0 998 0.533644 -0.269849
4 998 0.524475 -0.218906
0 999 0.495951 -0.26883
4 999 0.487801 -0.216868
0 1000 0.324803 -0.263736
4 1000 0.324803 -0.212793
0 1001 0.522438 -0.263736
4 1001 0.514288 -0.21483
0 1002 -0.102049 -0.262717
4 1002 -0.0837113 -0.208717
4 822 -0.0329781 -0.209328
4 701 0.40732 -0.207698
0 1003 0.531607 -0.258641
4 1003 0.522438 -0.207698
4 823 -0.0429618 -0.204642
4 702 0.393058 -0.206679
4 703 0.373702 -0.205661
4 705 0.374721 -0.202604
4 1 -0.26199 -0.195472
0 1004 -0.10918 -0.252528
4 1004 -0.088968 -0.199792
4 825 -0.0399056 -0.199547
4 826 -0.065374 -0.19751
0 1005 0.473538 -0.251509
4 1005 0.465389 -0.201585
4 827 -0.0816738 -0.196491
0 1006 -0.275234 -0.249472
4 1006 -0.247728 -0.192415
4 3 0.36759 -0.19751
0 1007 -0.27014 -0.246415
4 1007 -0.244468 -0.189766
4 828 -0.0775989 -0.193434
4 829 -0.0725052 -0.192415
0 1008 -0.274215 -0.245396
4 1008 -0.246709 -0.189359
0 1009 -0.265047 -0.243358
4 1009 -0.239578 -0.18834
0 1010 -0.269122 -0.24234
4 1010 -0.241616 -0.186302
4 707 -0.303759 -0.181208
0 1011 -0.271159 -0.238264
4 1011 -0.244672 -0.181208
0 1012 -0.115292 -0.238264
4 1012 -0.0969549 -0.183246
0 1013 0.403246 -0.237245
4 1013 0.400189 -0.187321
4 830 -0.0765801 -0.182227
4 831 -0.0219757 -0.179985
4 6 -0.251803 -0.176114
4 832 -0.0765801 -0.178151
4 9 -0.324134 -0.168982
0 1014 0.410377 -0.227057
4 1014 0.405283 -0.17917
0 1015 0.361477 -0.222981
4 1015 0.358421 -0.176114
0 1016 0.366571 -0.221962
4 1016 0.362496 -0.175095
0 1017 0.358421 -0.220943
4 1017 0.355365 -0.174076
4 10 -0.260972 -0.163887
4 11 -0.247728 -0.163887
4 12 -0.258934 -0.160831
0 1018 0.354346 -0.216868
4 1018 0.352309 -0.171019
4 13 -0.236522 -0.159812
4 709 -0.314965 -0.155736
0 1019 0.525494 -0.209736
4 1019 0.513269 -0.164906
0 1020 0.346196 -0.207698
4 1020 0.345177 -0.161849
4 14 -0.283384 -0.150642
0 1021 -0.0938987 -0.205661
4 1021 -0.0765801 -0.153699
4 15 -0.280328 -0.145548
0 1022 -0.000174789 -0.198529
4 1022 0.0140875 -0.148604
0 1023 0.341102 -0.198529
4 1023 0.339065 -0.15268
0 1024 -0.342471 -0.19751
4 1024 -0.309871 -0.141472
0 1025 -0.0735239 -0.195472
4 1025 -0.0551866 -0.144529
0 1026 -0.0419431 -0.195472
4 1026 -0.0246245 -0.145548
0 1027 0.00288143 -0.195472
4 1027 0.0171438 -0.145548
0 1028 0.342121 -0.195472
4 1028 0.33988 -0.149419
4 833 -0.0572241 -0.14351
4 834 -0.0348119 -0.144529
0 1029 0.353327 -0.194453
4 1029 0.352309 -0.148604
0 1030 -0.251803 -0.193434
4 1030 -0.225316 -0.139435
0 1031 -0.0826926 -0.193434
4 1031 -0.065374 -0.142491
4 835 0.414452 -0.147585
0 1032 0.40732 -0.190378
4 1032 0.403246 -0.145548
0 1033 0.410377 -0.190378
4 1033 0.406872 -0.145507
0 1034 0.368608 -0.189359
4 1034 0.365552 -0.144529
0 1035 0.462332 -0.18834
4 1035 0.455201 -0.14351
0 1036 0.467426 -0.187321
4 1036 0.460295 -0.142491
0 1037 0.368608 -0.185283
4 1037 0.365552 -0.140453
0 1038 0.466407 -0.184264
4 1038 0.460295 -0.139435
0 1039 0.368608 -0.183246
4 1039 0.365552 -0.138416
0 1040 0.403246 -0.183246
4 1040 0.400189 -0.138416
0 1041 0.449089 -0.183246
4 1041 0.446033 -0.138416
0 1042 0.418527 -0.182227
4 1042 0.414452 -0.137397
0 1043 0.467426 -0.181208
4 1043 0.461314 -0.136378
0 1044 0.368608 -0.17917
4 1044 0.366571 -0.13434
0 1045 0.403246 -0.178151
4 1045 0.402227 -0.133321
4 18 0.452145 -0.133321
0 1046 0.323784 -0.177132
4 1046 0.323784 -0.132303
0 1047 -0.026662 -0.176114
4 1047 -0.00975089 -0.126189
0 1048 0.449089 -0.175095
4 1048 0.445014 -0.130265
0 1049 0.409358 -0.174076
4 1049 0.405894 -0.129857
4 838 0.413433 -0.127208
0 1050 0.33499 -0.171019
4 1050 0.333971 -0.126189
0 1051 0.342121 -0.17
4 1051 0.342325 -0.124967
0 1052 0.432789 -0.17
4 1052 0.427695 -0.124152
0 1053 0.402227 -0.168982
4 1053 0.400189 -0.12517
4 19 0.442976 -0.124152
0 1054 0.485763 -0.168982
4 1054 0.479651 -0.124152
0 1055 0.32684 -0.167963
4 1055 0.327859 -0.123133
0 1056 0.436864 -0.166944
4 1056 0.432789 -0.122114
0 1057 -0.359789 -0.165925
4 1057 -0.330246 -0.110906
4 20 -0.27014 -0.111925
0 1058 0.322765 -0.164906
4 1058 0.324803 -0.121095
0 1059 0.369627 -0.162868
4 1059 0.366571 -0.119057
0 1060 0.412414 -0.162868
4 1060 0.408339 -0.119057
0 1061 0.430751 -0.162868
4 1061 0.426676 -0.11702
0 1062 0.438901 -0.162868
4 1062 0.435845 -0.118038
0 1063 0.425658 -0.161849
4 1063 0.421583 -0.118038
0 1064 0.449089 -0.161849
4 1064 0.445014 -0.11702
0 1065 0.455201 -0.160831
4 1065 0.451126 -0.11702
0 1061 0.430751 -0.159812
0 1066 0.371665 -0.158793
4 1066 0.369627 -0.116001
0 1067 0.42362 -0.158793
4 1067 0.419545 -0.116001
0 1068 0.40732 -0.156755
4 1068 0.404264 -0.112944
0 1069 0.474557 -0.155736
4 1069 0.469463 -0.110906
4 21 -0.268103 -0.101737
4 840 0.33499 -0.109888
0 1070 -0.00424974 -0.153699
4 1070 0.0110313 -0.104793
0 1071 0.341102 -0.15268
4 1071 0.342121 -0.108869
4 23 0.45622 -0.109888
4 24 -0.331265 -0.0946046
4 25 -0.329227 -0.0946046
4 26 -0.326171 -0.0946046
0 1072 0.314615 -0.147585
4 1072 0.316653 -0.102756
0 1073 0.308503 -0.145548
4 1073 0.311559 -0.102756
4 27 0.438901 -0.102959
4 27 0.43992 -0.102756
0 1074 0.427695 -0.14351
4 1074 0.424232 -0.101737
0 1075 0.459276 -0.14351
4 1075 0.45622 -0.0996989
0 1076 0.353327 -0.142491
4 1076 0.353327 -0.0996989
0 1077 0.00593764 -0.139435
4 1077 0.0212187 -0.0925669
4 28 0.516325 -0.0976612
0 1078 -0.0959362 -0.137397
4 1078 -0.0745426 -0.0882877
4 30 0.468445 -0.0946046
0 1079 0.00797512 -0.136378
4 1079 0.0232562 -0.0895103
0 1080 0.324803 -0.136378
4 1080 0.32684 -0.0935858
0 1081 0.0049189 -0.135359
4 1081 0.0202 -0.0884914
0 1082 0.322765 -0.135359
4 1082 0.326433 -0.0931782
0 1083 0.373702 -0.135359
4 1083 0.372683 -0.0925669
0 1084 0.43177 -0.13434
4 1084 0.429733 -0.091548
0 1085 0.447051 -0.13434
4 1085 0.443995 -0.091548
0 1086 -0.0174933 -0.133321
4 1086 0.000843949 -0.084416
0 1087 0.349252 -0.133321
4 1087 0.350271 -0.091548
4 32 0.51225 -0.0905292
4 33 0.531607 -0.091548
0 1088 -0.0837113 -0.131284
4 1088 -0.0623178 -0.0823783
0 1089 0.349252 -0.130265
4 1089 0.349252 -0.0874726
0 1090 -0.104086 -0.129246
4 1090 -0.0826926 -0.0803406
0 1091 -0.116311 -0.127208
4 1091 -0.09288 -0.0783028
0 1092 0.350271 -0.127208
