15 6056 20258
2 1936 -0.106572 -0.0841796
3 1936 -0.122415 -0.0700949
2 1937 -0.245642 -0.082419
3 1937 -0.256693 -0.0687255
2 1938 0.161006 -0.073616
3 1938 0.130023 -0.0581228
2 1939 0.291274 -0.0700949
3 1939 0.266629 -0.0542495
2 1940 0.300076 -0.0524889
3 1940 0.27367 -0.0366436
2 1941 0.205015 -0.0472071
3 1941 0.183891 -0.0325355
2 1942 0.0800285 -0.0436859
3 1942 0.0391878 -0.0276997
2 1943 0.201495 -0.0436859
3 1943 0.180957 -0.0296012
2 1944 0.148683 -0.0419253
3 1944 0.132136 -0.0285448
2 1945 0.124038 -0.0384042
3 1945 0.105096 -0.0251644
2 1946 0.189172 -0.0366436
3 1946 0.170688 -0.0222654
2 1947 0.145163 -0.034883
3 1947 0.127911 -0.020094
2 1894 0.296555 -0.0296012
2 1948 0.22614 -0.0225588
3 1948 0.205015 -0.00847408
2 1949 0.278951 -0.0190376
3 1949 0.250785 -0.00319231
2 1320 0.284233 -0.0190376
2 1950 -0.052 -0.0137558
3 1950 -0.0698972 -0.000258011
2 1951 0.0958719 -0.00143172
3 1951 0.0694662 0.012653
3 1414 0.212057 0.0144136
2 1952 0.256066 0.021456
3 1952 0.225084 0.0369493
2 1953 0.106434 0.0249772
3 1953 0.079735 0.0393553
2 1954 0.27367 0.0249772
3 1954 0.244096 0.0411747
2 1955 0.263108 0.0337802
3 1955 0.233182 0.0496255
2 1956 0.240223 0.0355408
3 1956 0.212057 0.0513861
2 1957 -0.168185 0.0390619
3 1957 -0.212195 0.0496255
2 1958 0.0324983 0.0443437
3 1958 -0.0167924 0.0566679
2 1842 0.243744 0.0443437
2 1959 0.0729869 0.0496255
3 1959 0.0201756 0.0637102
3 1374 0.213817 0.0654709
3 1377 -0.103051 0.0654709
3 1417 -0.00446973 0.0672314
3 489 0.208536 0.0707526
2 1960 0.261348 0.0601891
3 1960 0.229309 0.0770908
2 1961 -0.0572811 0.0637102
3 1961 -0.0836868 0.0760344
2 1552 0.261348 0.0672314
3 878 -0.0727724 0.0855416
3 1423 0.0923511 0.0971615
2 1962 0.113476 0.0848374
3 1962 0.0342586 0.0975528
3 495 0.0765077 0.0971615
2 1963 0.127559 0.0883586
3 1963 0.0853096 0.102443
3 497 0.162766 0.107725
2 1964 0.0272171 0.0936403
3 1964 -0.0273547 0.104204
2 1965 0.0289774 0.0989221
3 1965 -0.0258877 0.109779
2 1966 0.116996 0.100683
3 1966 0.0782681 0.113007
2 1967 -0.0255943 0.102443
3 1967 -0.0596283 0.112713
2 1909 0.0747474 0.102443
3 1425 -0.102171 0.118582
2 1968 -0.052 0.109486
3 1968 -0.0831001 0.120049
2 1016 -0.0238339 0.109486
2 1969 0.113476 0.109486
3 1969 0.0747474 0.12181
2 1970 -0.0801661 0.116528
3 1970 -0.103051 0.125331
2 1971 0.205015 0.12181
3 1971 0.168047 0.137655
3 1428 0.148683 0.142937
3 1429 0.139881 0.146458
3 1430 0.148683 0.146458
3 1432 0.162766 0.158782
3 1433 0.139881 0.167585
3 1434 0.143402 0.167585
2 1972 0.215578 0.1535
3 1972 0.185651 0.167585
3 522 -0.0933689 0.164064
3 1438 0.122278 0.18167
2 1973 0.175089 0.174628
3 1973 0.141642 0.188712
2 1974 0.106434 0.176388
3 1974 0.0709332 0.189006
2 1863 -0.066083 0.185191
2 1975 0.104674 0.197515
3 1975 0.0712266 0.209839
2 1976 -0.0555207 0.215121
3 1976 -0.0713642 0.223924
2 1977 0.155725 0.215121
3 1977 0.123686 0.227093
2 1003 0.164527 0.220403
2 1978 0.322961 0.234488
3 1978 0.275431 0.250333
2 1979 0.0941115 0.27146
3 1979 0.0641851 0.283784
2 1980 0.102913 0.27146
3 1980 0.0747474 0.282024
2 1981 -0.00975089 0.274981
3 1981 -0.0293107 0.283393
2 1923 -0.00623014 0.274981
3 1452 0.116996 0.289066
2 1982 0.0958719 0.30139
3 1982 0.0694662 0.311954
2 1983 0.101153 0.303151
3 1983 0.0729869 0.313715
2 1984 0.124038 0.303151
3 1984 0.0983365 0.315827
2 1985 0.0853096 0.304912
3 1985 0.0589039 0.315475
2 1986 0.116996 0.304912
3 1986 0.0905908 0.317236
2 1987 0.129319 0.306672
3 1987 0.102561 0.320053
2 1988 0.0941115 0.315475
3 1988 0.0677059 0.326039
2 1989 -0.273456 -0.334888
3 1989 -0.290355 -0.309536
2 1990 -0.07066 -0.315874
3 1990 -0.0812223 -0.294747
2 448 -0.241769 -0.301085
2 1991 -0.172058 -0.254605
3 1991 -0.193182 -0.233478
2 1564 -0.201632 -0.246154
2 1992 0.235646 -0.144744
3 1992 0.202945 -0.127589
3 1409 -0.0558728 -0.119391
2 1993 0.294795 -0.12573
3 1993 0.27367 -0.108828
2 623 -0.0453105 -0.123617
3 562 -0.0389731 -0.0813626
3 1457 0.237759 -0.0707991
2 1936 -0.106572 -0.0855881
3 896 0.26522 -0.0644609
3 625 0.256066 -0.0630525
2 1550 0.288457 -0.0771372
2 628 -0.136146 -0.0729118
2 1939 0.29057 -0.0707991
2 472 0.275783 -0.0686864
3 898 0.271558 -0.034883
2 1945 0.130023 -0.0391084
2 1994 0.142698 -0.034883
3 1994 0.125376 -0.0200939
2 1995 0.294795 -0.0285448
3 1995 0.267333 -0.0124882
2 1570 0.288457 -0.0264321
2 1574 0.218746 -0.0158686
2 1996 -0.0748849 -0.0137558
3 1996 -0.0896721 -0.00107956
2 1997 -0.0516479 -0.00953041
3 1997 -0.0622102 0.00314585
2 1998 -0.0410856 -0.00953041
3 1998 -0.0608019 0.00385008
2 1999 0.0898867 -0.00953041
3 1999 0.0645372 0.00525857
2 2000 0.231421 -0.00107956
3 2000 0.210297 0.0137094
2 2001 0.244096 0.00314585
3 2001 0.222619 0.0179348
2 2002 0.237759 0.0115967
3 2002 0.214099 0.0280759
2 2003 0.0983365 0.0179348
3 2003 0.0750995 0.0306111
2 2004 0.0750995 0.0200476
3 2004 0.0518624 0.0348365
2 2005 0.104674 0.024273
3 2005 0.0814368 0.039062
2 2006 0.27367 0.024273
3 2006 0.244518 0.0407522
2 2007 0.239871 0.0348365
3 2007 0.210297 0.0496255
2 2008 0.260996 0.0348365
3 2008 0.231844 0.0508932
2 2009 -0.169945 0.039062
3 2009 -0.214307 0.0496255
2 2010 0.195509 0.0475128
3 2010 0.162766 0.0619496
3 1464 -0.102347 0.0665272
3 921 0.199734 0.0728653
2 2011 0.237759 0.0601891
3 2011 0.206072 0.0770908
2 923 0.244096 0.0665272
2 1558 0.260996 0.0665272
2 2012 -0.07066 0.0792035
3 2012 -0.0977699 0.0901191
2 2013 0.117349 0.0834289
3 2013 0.0750995 0.0961052
3 1507 0.0919991 0.0961052
2 2014 0.0666496 0.0855416
3 2014 0.0113737 0.0989221
3 906 0.0856617 0.0982179
2 1964 0.0201756 0.0939925
2 2015 0.269445 0.0939925
3 2015 0.225084 0.110894
3 1470 0.125798 0.110894
2 2016 0.104674 0.100331
3 2016 0.0666496 0.113007
2 2017 -0.0896721 0.102443
3 2017 -0.112909 0.111739
2 1039 -0.0262984 0.102443
2 2018 0.113124 0.108781
3 2018 0.0750995 0.121458
2 2019 0.286345 0.108781
3 2019 0.241983 0.125683
3 1474 -0.0291151 0.127092
2 1017 0.184947 0.127796
2 2020 0.184947 0.132021
3 2020 0.149035 0.14681
2 2021 0.172272 0.134134
3 2021 0.136361 0.14681
2 2022 -0.0769973 0.140472
3 2022 -0.0960095 0.149979
3 1478 0.159598 0.159487
2 1018 0.17861 0.153148
3 1436 0.132136 0.17005
2 2023 0.17016 0.172163
3 2023 0.136361 0.186952
2 2024 0.106786 0.176388
3 2024 0.0712266 0.188712
3 1441 0.138473 0.210192
2 2025 0.104674 0.197515
3 2025 0.0708745 0.210192
2 1976 -0.0558728 0.214417
2 2026 0.324369 0.229206
3 2026 0.277191 0.245051
2 2027 0.343381 0.233432
3 2027 0.294795 0.250333
2 2028 0.18706 0.235544
3 2028 0.1634 0.248643
2 2029 0.0983365 0.273573
3 2029 0.0645372 0.284137
2 1923 -0.00728631 0.275686
2 2030 0.0391877 0.279911
3 2030 0.0138383 0.290475
2 1554 0.100449 0.303151
2 1989 -0.272611 -0.334466
3 1490 -0.0824897 -0.293901
2 2031 -0.237121 -0.301507
3 2031 -0.254866 -0.27869
3 1491 -0.271597 -0.276662
2 2032 -0.191492 -0.271084
3 2032 -0.211772 -0.250802
2 2033 -0.201632 -0.245732
3 2033 -0.221912 -0.22545
2 2034 -0.130654 -0.0936163
3 2034 -0.145863 -0.0784048
3 937 0.272403 -0.0530523
2 2035 0.297752 -0.050517
3 2035 0.272403 -0.0353055
2 2036 0.15326 -0.0429112
3 2036 0.129939 -0.0271926
2 2037 0.140586 -0.0353055
3 2037 0.123855 -0.021108
2 2038 -0.0875596 -0.0226292
3 2038 -0.100234 -0.00995293
2 2039 -0.0748848 -0.0124882
3 2039 -0.0900945 0.000188114
2 2040 0.100026 0.0179349
3 2040 0.074677 0.0306112
2 2041 0.105096 0.0230054
3 2041 0.0822819 0.0382169
2 2006 0.274938 0.0255406
2 2042 0.239449 0.0331464
3 2042 0.211564 0.0483579
2 2008 0.262263 0.0356817
2 2043 0.0315829 0.0407522
3 2043 -0.019116 0.0534285
2 2044 -0.06728 0.0508932
3 2044 -0.0926295 0.0610342
2 2045 0.112701 0.058499
3 2045 0.074677 0.0711752
3 1504 -0.0850246 0.0813163
2 2014 0.0670722 0.0863868
2 2046 0.0265131 0.0914573
3 2046 -0.0284109 0.102443
2 2047 0.117771 0.099063
3 2047 0.0797469 0.111739
2 2048 -0.0267209 0.111739
3 2048 -0.0579853 0.121458
2 2049 0.0898867 0.119345
3 2049 0.0508485 0.131007
2 2050 0.186215 0.132021
3 2050 0.150725 0.147233
2 589 0.171005 0.134557
2 2051 0.107631 0.154839
3 2051 0.0721421 0.167515
3 595 0.130446 0.17005
3 667 -0.0833347 0.19329
2 2052 0.171005 0.195403
3 2052 0.138051 0.208079
2 2053 0.15326 0.215685
3 2053 0.126897 0.228361
2 2054 0.340846 0.225826
3 2054 0.290148 0.243573
2 2055 0.350986 0.225826
3 2055 0.300287 0.243573
2 2056 0.320567 0.233432
3 2056 0.274938 0.251178
2 1533 0.343381 0.233432
2 2028 0.18875 0.235967
2 2057 0.100026 0.243573
3 2057 0.0696072 0.256249
2 2058 0.0974916 0.273996
3 2058 0.0696072 0.284137
2 1576 0.150725 0.276531
2 2059 0.0873518 0.301883
3 2059 0.0594673 0.312024
3 1489 0.0898867 0.317095
2 2060 0.0822819 0.306954
3 2060 0.0569324 0.317095
2 2061 -0.0738709 -0.316212
3 2061 -0.0829967 -0.294916
2 2062 -0.222926 -0.273619
3 2062 -0.244219 -0.252323
2 2063 -0.186422 -0.264492
3 2063 -0.206702 -0.243196
2 2064 -0.201632 -0.246239
3 2064 -0.220492 -0.224943
2 2065 -0.0890805 -0.18235
3 2065 -0.110374 -0.164096
2 1578 0.2577 -0.0880388
2 2066 0.282036 -0.0880388
3 2066 0.263784 -0.0728272
3 952 0.264798 -0.0530523
3 688 -0.153468 -0.050517
3 940 -0.125584 -0.0332772
2 2067 0.172526 -0.0454465
3 2067 0.159142 -0.0314519
2 2068 0.145149 -0.0424042
3 2068 0.129939 -0.0278011
2 2069 0.184694 -0.0393619
3 2069 0.169484 -0.0241503
2 2070 0.1634 -0.0363196
3 2070 0.148191 -0.021108
3 879 -0.0723499 0.000188114
2 2071 0.0234711 -0.0089388
3 2071 -0.019116 0.00525861
2 2072 -0.113416 -0.00589648
3 2072 -0.137752 0.00627271
2 2073 -0.0799547 -0.00589648
3 2073 -0.0921225 0.00627271
2 2074 -0.101248 -0.0028542
3 2074 -0.125584 0.00931502
3 693 0.212071 0.0275689
3 1500 0.210246 0.048865
2 2075 0.029555 0.0397381
3 2075 -0.019116 0.0519073
3 945 0.213896 0.0780712
2 2076 0.199903 0.0914573
3 2076 0.159142 0.107277
2 2077 0.160358 0.0975419
3 2077 0.117771 0.112753
2 2048 -0.0282418 0.109711
2 2078 0.0660582 0.12188
3 2078 0.00826145 0.13405
2 2079 -0.0769128 0.155346
3 2079 -0.0951644 0.164473
2 2080 0.105603 0.155346
3 2080 0.0691001 0.167515
2 2081 0.181652 0.188811
3 2081 0.148191 0.202197
3 1533 0.300287 0.243573
2 1533 0.342874 0.234446
2 2082 0.0995195 0.243573
3 2082 0.0691001 0.255742
2 1576 0.151232 0.277038
2 2083 0.0386808 0.28008
3 2083 0.0113034 0.289207
3 1517 0.0995195 0.292249
2 2084 0.102561 0.301376
3 2084 0.075184 0.313546
2 2085 0.0812679 0.307461
3 2085 0.0538905 0.316588
2 2086 0.0605828 -0.130023
3 2086 0.0386808 -0.115419
2 2087 -0.220492 -0.0971657
3 2087 -0.235093 -0.0825626
2 2088 -0.246044 -0.0825626
3 2088 -0.256387 -0.0697849
3 1536 -0.154786 -0.060658
2 2089 0.272302 -0.075261
3 2089 0.251616 -0.060658
2 2090 0.173743 -0.060658
3 2090 0.159142 -0.0460549
2 2068 0.14454 -0.0424042
3 1539 0.246749 0.00140504
2 2073 -0.0817799 -0.00589648
2 2091 0.0788344 -0.00224571
3 2091 0.0496318 0.0123573
2 2092 -0.129234 0.00505582
3 2092 -0.154786 0.0160081
3 733 0.210246 0.0269604
2 2093 0.100736 0.0160081
3 2093 0.075184 0.0306112
2 2094 -0.0525773 0.0269604
3 2094 -0.0799547 0.0397381
3 734 0.213896 0.0561666
3 957 0.224847 0.0598173
2 2095 -0.0635282 0.0525158
3 2095 -0.0854302 0.0634681
2 2096 0.126289 0.0817219
3 2096 0.0824847 0.096325
2 2097 0.14454 0.0999758
3 2097 0.104387 0.114579
2 2098 -0.0854302 0.110928
3 2098 -0.107332 0.12188
2 2099 -0.016074 0.110928
3 2099 -0.0520703 0.12188
2 2100 0.0240795 0.110928
3 2100 -0.0343256 0.12188
2 2079 -0.0781296 0.154737
2 2101 -0.0708289 0.162039
3 2101 -0.0890805 0.170557
2 2081 0.181043 0.187594
2 2102 -0.0562276 0.21315
3 2102 -0.0708289 0.220451
2 2103 0.316105 0.227753
3 2103 0.275952 0.243573
2 2104 0.341658 0.231403
3 2104 0.291162 0.249657
2 2105 0.0386808 0.278863
3 2105 0.0113034 0.289207
2 2106 0.104387 0.308069
3 2106 0.075184 0.319022
2 2107 0.468445 -0.309584
4 2107 0.399171 -0.275962
2 2108 0.449089 -0.303471
4 2108 0.379815 -0.270868
4 7 -0.27829 -0.264755
4 18 -0.225316 -0.228076
4 757 -0.149929 -0.172038
2 2109 -0.0857488 -0.181208
4 2109 -0.130777 -0.15431
2 2110 0.0222374 -0.163887
4 2110 -0.0521304 -0.136378
2 2111 0.25451 -0.160831
4 2111 0.185847 -0.129857
4 1736 0.168936 -0.113963
4 762 -0.0989924 -0.101737
4 1738 -0.0674115 -0.0925669
2 2112 0.204592 -0.113963
4 2112 0.13817 -0.0846198
2 2113 0.202554 -0.111925
4 2113 0.135725 -0.0833971
4 1237 -0.161135 -0.0732085
4 768 -0.106124 -0.0446804
2 2114 -0.0531492 -0.054869
4 2114 -0.0908425 -0.0344918
2 2115 -0.0490742 -0.0538501
4 2115 -0.0867675 -0.0334729
4 774 0.185847 0.0278626
4 66 0.187069 0.0303078
4 1763 -0.0806551 0.0347908
4 1769 0.189514 0.0694322
4 78 0.176556 0.0731
4 775 0.175048 0.0806396
4 781 0.0283499 0.104073
4 91 0.103736 0.1163
4 979 0.11698 0.119356
2 2116 0.168936 0.109168
4 2116 0.082343 0.131583
4 1784 0.00369647 0.135454
4 1785 0.0252937 0.135658
2 1593 0.181161 0.118337
2 1594 0.309522 0.132602
4 1789 0.124723 0.167243
4 129 -0.114273 0.168262
2 2117 0.170973 0.173356
4 2117 0.0966053 0.194141
2 2118 0.170973 0.175394
4 2118 0.0966053 0.19679
2 2119 0.106793 0.176413
4 2119 0.0293686 0.195771
4 1793 0.0303874 0.214111
4 1293 0.238414 0.257718
2 2120 0.354346 0.227356
4 2120 0.240247 0.257922
4 160 0.210704 0.257922
2 2121 0.143467 0.279318
4 2121 0.083158 0.298065
4 1806 0.0587083 0.321295
4 1807 0.035481 0.329853
2 2122 0.448681 -0.303471
4 2122 0.380222 -0.27046
2 2123 0.418119 -0.286354
4 2123 0.353327 -0.253343
2 2124 -0.191901 -0.27046
4 2124 -0.231021 -0.238672
2 2125 0.356995 -0.261902
4 2125 0.198479 -0.222981
4 796 -0.171119 -0.189522
2 2126 -0.085545 -0.181208
4 2126 -0.130044 -0.15431
4 833 -0.172341 -0.145751
2 2127 0.255529 -0.161646
4 2127 0.186825 -0.130835
4 799 -0.118552 -0.118854
4 204 -0.0977699 -0.101492
4 802 -0.0801661 -0.0853533
4 1317 0.246971 -0.0472071
4 217 -0.165007 -0.050386
2 2128 0.226189 -0.0662802
4 2128 0.185847 -0.0381597
4 218 -0.172341 -0.0467181
4 219 0.243304 -0.023488
4 812 0.185358 0.0276181
2 2129 0.0061414 0.00463254
4 2129 -0.0713642 0.0246837
4 1841 0.0517809 0.0470172
4 1325 0.200028 0.0613628
4 1327 -0.261485 0.0496255
2 2130 -0.135667 0.0413116
4 2130 -0.239578 0.0535379
2 1769 0.254306 0.0413116
4 1842 0.176849 0.0725132
4 1848 -0.0696527 0.0841038
4 991 0.100273 0.113447
4 257 0.10394 0.115892
4 1860 0.0990503 0.175801
2 2119 0.106385 0.177024
4 1864 0.0305911 0.214926
4 1867 0.0917154 0.233265
4 1869 0.230834 0.257962
4 1802 0.0334436 0.264035
4 1874 -0.42344 0.274981
2 1518 -0.308037 0.30051
4 1877 0.0533294 0.32105
4 1302 0.0281462 0.320072
4 1549 0.0709332 0.323985
4 864 -0.225397 -0.229135
2 2131 -0.171119 -0.254077
4 2131 -0.212195 -0.223266
4 830 -0.208674 -0.217985
2 2132 -0.0112179 -0.248208
4 2132 -0.191657 -0.207128
4 866 -0.150581 -0.171916
4 1579 -0.266065 -0.0650576
4 358 0.227411 -0.0393823
4 839 0.220076 -0.036937
4 998 0.243304 -0.0185975
4 1894 0.239636 -0.00319231
2 2133 0.0944049 -0.0119953
4 2133 0.0377794 0.0108924
2 2134 -0.0919019 -0.00612663
4 2134 -0.119367 0.0103381
4 1373 0.199734 0.0619496
2 2130 -0.135911 0.0408225
4 385 -0.12711 0.0804359
4 1907 0.107608 0.115648
4 1386 0.0239897 0.121516
4 1911 0.0244787 0.135454
2 2135 0.326188 0.153794
4 2135 0.216409 0.183137
2 2136 0.106141 0.177268
4 2136 0.0293686 0.195363
4 890 0.218854 0.259959
4 443 -0.0684302 0.25079
2 1802 0.10174 0.246225
2 2137 0.169221 0.266765
4 2137 0.115236 0.289066
2 2138 0.0944049 0.271167
4 2138 0.0298577 0.287306
2 1518 -0.307548 0.30051
2 2139 0.0914709 0.30051
4 2139 0.0307379 0.315475
4 1925 0.0269237 0.319583
4 1927 0.0327916 0.322517
4 1405 0.0709332 0.328386
2 2140 -0.233319 -0.277845
4 2140 -0.272341 -0.243807
2 2125 0.356408 -0.262
4 865 -0.171706 -0.189815
4 1931 -0.0977699 -0.100025
2 2141 -0.00975089 -0.11587
4 2141 -0.0608019 -0.0947431
2 2142 0.291274 -0.0771372
4 2142 0.247265 -0.0472071
2 564 -0.134738 -0.073616
2 2143 -0.0748849 -0.00671349
4 2143 -0.102171 0.0100121
4 1374 0.17861 0.077795
4 1962 0.0236964 0.105965
4 1963 0.0377794 0.109486
4 882 0.0327916 0.114181
2 2144 0.213817 0.100683
4 2144 0.122841 0.126951
2 2145 0.18037 0.130613
4 2145 0.100449 0.153148
4 1430 0.106786 0.155261
4 1446 0.08707 0.243291
4 1447 0.132981 0.258784
4 535 -0.0678434 0.250333
2 2146 0.101153 0.246812
4 2146 0.0324983 0.262657
4 1979 0.0377794 0.287306
2 1979 0.0993927 0.27146
4 1983 0.0391877 0.31794
4 1985 0.0254567 0.320757
4 1986 0.0581998 0.322165
4 1988 0.0357256 0.329853
2 1075 -0.267118 -0.322212
4 913 0.375068 -0.269394
2 556 -0.106572 -0.199675
2 2147 -0.0875596 -0.18066
4 2147 -0.133189 -0.154462
4 1520 -0.243881 -0.0771372
4 896 0.244096 -0.0517847
4 625 0.233182 -0.0507283
4 628 -0.172058 -0.0538974
4 897 0.220859 -0.0366436
4 1995 0.237759 -0.00107956
2 2148 0.225084 -0.0222067
4 2148 0.186215 0.00525861
4 1999 0.0366528 0.0128644
2 2149 0.0877742 -0.00107956
4 2149 0.0341179 0.0204701
4 1524 -0.0643226 0.0320196
2 2150 -0.0664351 0.0517382
4 2150 -0.121359 0.0665272
4 2018 0.0286255 0.127796
2 2151 -0.0791098 0.148923
4 2151 -0.117134 0.158782
4 1018 0.104674 0.176388
2 2152 0.159598 0.21653
4 2152 0.0898867 0.238502
4 674 0.210297 0.256495
4 1485 0.239871 0.258784
4 2027 0.234942 0.264418
2 2153 0.121573 0.303151
4 2153 0.0645372 0.322165
2 2154 0.0835493 0.305264
4 2154 0.0244005 0.320053
2 2155 0.115236 0.305264
4 2155 0.0569324 0.322165
2 2156 -0.107839 -0.200097
4 2156 -0.150933 -0.172209
2 1520 -0.221912 -0.0961516
2 2157 0.257193 -0.0885458
4 2157 0.216634 -0.0602355
4 1495 0.239871 -0.0412211
2 579 0.191285 0.0914573
2 2018 0.112701 0.109204
2 2158 0.17861 0.129486
4 2158 0.100026 0.152303
4 589 0.0924216 0.157374
2 2159 0.105096 0.197938
4 2159 0.029048 0.215685
2 2160 0.150725 0.248643
4 2160 0.0873518 0.267911
4 2059 0.0286255 0.315827
2 2059 0.102561 0.301883
2 1607 -0.219884 -0.0971657
4 952 0.239449 -0.040376
4 879 -0.101248 0.00627271
4 2071 -0.0664351 0.0115967
4 2073 -0.102347 0.0115967
2 2161 0.117771 0.0853727
4 2161 0.0356389 0.106669
2 2162 0.078226 0.0975419
4 2162 -0.0404095 0.115796
2 2163 0.114729 0.109711
4 2163 0.029048 0.129486
4 950 0.229309 0.256671
4 1533 0.233534 0.265122
2 2164 0.120813 0.304419
4 2164 0.0630163 0.322673
4 2087 -0.246044 -0.0789118
4 1536 -0.171213 -0.0545734
2 2165 0.290553 -0.0716103
4 2165 0.239449 -0.0424042
2 2166 -0.0854302 -0.0241503
4 2166 -0.113416 -0.00589648
2 2167 0.0277298 0.0233096
4 2167 -0.0738709 0.0427804
2 2168 -0.0817799 0.034262
4 2168 -0.125584 0.048865
2 2169 0.502063 -0.387018
5 2169 0.29057 -0.252492
2 1086 -0.290515 -0.350339
5 18 -0.240801 -0.246007
5 19 -0.243653 -0.245396
5 1738 -0.0898237 -0.110906
5 1770 0.141837 0.0596511
5 1806 0.0257012 0.30051
5 1732 -0.315984 -0.312641
5 205 -0.11733 -0.116408
5 209 -0.100704 -0.101492
2 2170 -0.106327 -0.0846198
5 2170 -0.172341 -0.0944008
5 1332 -0.0219757 0.0853264
5 1854 0.0687621 0.102443
5 1345 0.164861 0.0490549
2 2171 -0.0244207 0.240601
5 2171 -0.0464255 0.2697
5 1876 0.0313246 0.299043
5 1877 0.0210557 0.30051
5 1549 0.0371926 0.303444
5 1305 0.037926 0.307846
5 327 -0.292145 -0.282687
2 2172 0.512495 -0.235004
5 2172 0.291274 -0.253197
5 834 -0.162317 -0.160179
5 1895 0.161886 -0.0119953
2 2173 0.0914709 -0.00319231
5 2173 0.00961334 0.00103313
5 393 0.0594673 0.0965278
5 443 -0.0467188 0.2697
2 2173 0.0888304 -0.00143172
5 1415 0.155373 0.0559636
5 880 -0.00799048 0.086598
5 1984 0.0307379 0.29963
5 1986 0.0244005 0.301038
5 1987 0.0391877 0.303151
5 544 -0.28613 -0.262
5 895 0.216634 -0.0707991
5 625 0.211764 -0.0633459
2 393 0.199734 0.0918798
5 2154 -0.0089762 0.296813
2 2174 0.356056 -0.263478
5 2174 0.290148 -0.253337
2 2174 -0.211772 -0.253337
5 2033 0.291162 -0.252323
5 934 0.216634 -0.070799
5 2008 0.1634 0.048865
2 2175 -0.253345 -0.301
5 2175 -0.302016 -0.282746
2 2174 0.355042 -0.26145
5 2066 0.206494 -0.0631933
5 2161 -0.00999022 0.0853727
2 2176 -0.3081 0.295292
5 2176 -0.270874 -0.0882877
2 2177 -0.037976 0.235054
5 2177 -0.0495353 0.267911
6 8 -0.251803 -0.281056
2 2178 -0.213091 -0.288188
6 2178 -0.233466 -0.269849
6 755 -0.250784 -0.260679
6 96 -0.0286995 0.115281
6 1806 0.0202 0.305808
2 1086 -0.290923 -0.349931
6 1811 -0.250581 -0.283909
6 799 -0.12222 -0.13597
6 1255 0.195645 0.0634681
6 1301 0.0210557 0.304912
6 825 -0.279676 -0.309829
6 858 -0.278209 -0.298092
2 2179 -0.2386 -0.306895
6 2179 -0.250336 -0.28342
6 332 -0.254248 -0.260679
2 2180 -0.191657 -0.270216
6 2180 -0.18262 -0.222914
2 2181 -0.11244 -0.0428057
6 2181 0.035481 -0.0626123
6 1918 0.2504 -0.203038
6 1924 0.0219359 0.304912
6 1926 0.0166548 0.303444
2 858 -0.265006 -0.320099
6 549 -0.212195 -0.244394
6 1931 -0.103051 -0.117631
2 2182 0.152204 -0.0542495
6 2182 0.0782681 -0.0419253
2 2183 0.171568 -0.0454465
6 2183 0.0385373 -0.102756
2 2184 0.0958719 -0.00847408
6 2184 0.0201756 -0.00107956
6 1987 0.0328503 0.309489
6 1455 -0.268555 -0.279704
6 539 -0.252683 -0.281366
6 1564 -0.231559 -0.23383
6 2003 0.0366528 0.0331464
6 1989 -0.279793 -0.309536
2 2185 -0.0343256 -0.0484888
6 2185 -0.121242 0.0892388
2 2186 0.0873518 0.018442
6 2186 -0.106572 -0.0264321
2 2187 0.151232 0.246615
6 2187 0.142815 0.177268
2 1918 0.338007 0.220451
7 2107 0.222521 -0.21911
7 755 -0.287459 -0.253547
7 758 -0.0696527 -0.238672
7 53 -0.0696038 -0.239112
2 2188 0.112905 -0.0243032
7 2188 -0.0581613 -0.205661
7 1271 0.0307379 -0.0366436
7 1802 -0.003231 0.192714
7 1453 -0.363864 0.251808
7 1811 -0.286033 -0.277796
7 1812 -0.305565 -0.273619
7 2127 0.179734 -0.186098
2 2189 -0.11733 0.00952307
7 2189 -0.20797 0.0432874
7 1851 0.0328503 0.0813162
2 2190 0.0049189 0.00561064
7 2190 -0.0836868 0.12181
2 2191 -0.0640293 0.0378882
7 2191 -0.135667 0.00931928
7 1919 -0.003231 0.188639
7 1928 -0.300214 -0.289289
2 2192 -0.0812223 0.0770908
7 2192 0.0630163 0.258784
7 1989 -0.315705 -0.303197
7 1491 0.198889 -0.197562
7 1533 0.202945 -0.0825626
2 2193 -0.101248 -0.0332772
7 2193 -0.201632 0.0221603
2 1533 0.348958 0.231403
2 1533 0.348958 0.224102
8 1734 -0.31904 -0.29369
8 795 -0.318021 -0.305509
2 2194 0.239229 0.115281
8 2194 -0.0329781 -0.00270327
8 110 0.0536228 0.114767
2 2195 0.446236 -0.2888
8 2195 -0.317817 -0.306014
2 2194 0.239636 0.115892
8 1799 0.122074 0.143809
2 1734 -0.265006 -0.31423
2 2196 0.082669 0.0848373
8 2196 -0.171706 0.109486
8 1928 -0.275568 -0.267281
2 2197 0.203255 -0.112349
8 2197 0.150444 -0.195097
2 2194 0.240223 0.116528
8 1447 0.1235 0.139122
2 2198 0.183891 0.238009
8 2198 0.123093 0.139734
8 1979 0.0945679 0.160111
2 2199 0.106786 0.155261
8 2199 0.100273 0.122005
8 1976 -0.131668 0.24053
8 1449 0.121055 0.144013
8 1989 -0.317817 -0.30531
2 2200 0.191285 0.210614
8 2200 0.123745 0.121516
8 607 0.120811 0.143524
2 2201 -0.235093 -0.279704
8 2201 -0.311142 -0.276662
2 2202 -0.0860386 -0.0424042
8 2202 -0.292879 0.115648
